transaction_id,customer_id,transaction_date,order_value_gbp,discount_used,returned,channel
TXN-60-4,CUST-100060,2024-12-28,27.07,0,0,Paid Social
TXN-61-1,CUST-100061,2024-05-25,70.32,0,0,Email
TXN-61-2,CUST-100061,2024-08-03,72.67,1,0,Email
TXN-61-3,CUST-100061,2024-07-10,55.2,0,0,Email
TXN-61-4,CUST-100061,2024-05-22,74.28,1,0,Email
TXN-61-5,CUST-100061,2024-06-05,60.06,0,0,Email
TXN-62-1,CUST-100062,2024-11-14,88.2,0,0,Paid Search
TXN-62-2,CUST-100062,2024-12-05,82.03,0,0,Paid Search
TXN-62-3,CUST-100062,2024-10-21,64.08,1,0,Paid Search
TXN-62-4,CUST-100062,2024-10-27,60.5,1,0,Paid Search
TXN-63-1,CUST-100063,2025-03-11,55.89,1,0,Paid Social
TXN-63-2,CUST-100063,2024-10-13,56.6,1,0,Paid Social
TXN-63-3,CUST-100063,2025-01-26,73.48,1,1,Paid Social
TXN-63-4,CUST-100063,2024-11-18,66.88,1,0,Paid Social
TXN-63-5,CUST-100063,2024-11-18,38.78,1,0,Paid Social
TXN-64-1,CUST-100064,2024-11-23,46.07,1,0,Direct
TXN-64-2,CUST-100064,2024-09-06,37.57,1,0,Direct
TXN-64-3,CUST-100064,2024-06-19,44.95,1,0,Direct
TXN-65-1,CUST-100065,2025-02-26,46.61,1,0,Organic Search
TXN-65-2,CUST-100065,2025-02-01,58.39,0,0,Organic Search
TXN-65-3,CUST-100065,2025-08-04,66.76,0,0,Organic Search
TXN-65-4,CUST-100065,2025-05-13,49.0,0,0,Organic Search
TXN-65-5,CUST-100065,2025-08-20,67.2,0,0,Organic Search
TXN-65-6,CUST-100065,2024-12-24,52.09,0,0,Organic Search
TXN-65-7,CUST-100065,2025-05-17,50.78,0,0,Organic Search
TXN-65-8,CUST-100065,2025-06-10,70.69,1,0,Organic Search
TXN-65-9,CUST-100065,2025-07-09,63.53,0,1,Organic Search
TXN-66-1,CUST-100066,2025-03-21,61.1,1,0,Direct
TXN-67-1,CUST-100067,2024-09-19,83.73,0,0,Organic Search
TXN-67-2,CUST-100067,2024-09-28,105.31,0,0,Organic Search
TXN-68-1,CUST-100068,2024-10-21,24.95,0,0,Paid Search
TXN-68-2,CUST-100068,2024-09-19,55.05,0,0,Paid Search
TXN-68-3,CUST-100068,2024-10-17,53.81,0,0,Paid Search
TXN-69-1,CUST-100069,2025-03-13,20.56,1,0,Paid Search
TXN-69-2,CUST-100069,2024-07-21,48.59,1,1,Paid Search
TXN-70-1,CUST-100070,2024-10-17,64.35,0,0,Affiliate
TXN-70-2,CUST-100070,2025-01-15,55.87,1,1,Affiliate
TXN-70-3,CUST-100070,2024-12-22,44.67,1,1,Affiliate
TXN-70-4,CUST-100070,2025-03-03,88.48,1,0,Affiliate
TXN-71-1,CUST-100071,2024-11-24,58.56,0,0,Organic Search
TXN-71-2,CUST-100071,2025-05-08,95.43,1,0,Organic Search
TXN-71-3,CUST-100071,2025-06-13,87.51,0,1,Organic Search
TXN-71-4,CUST-100071,2025-06-16,63.85,0,0,Organic Search
TXN-71-5,CUST-100071,2025-02-10,54.43,1,0,Organic Search
TXN-71-6,CUST-100071,2025-02-15,73.38,0,0,Organic Search
TXN-71-7,CUST-100071,2025-05-04,53.33,0,0,Organic Search
TXN-72-1,CUST-100072,2024-11-20,18.71,1,1,Organic Search
TXN-72-2,CUST-100072,2024-12-09,33.35,0,0,Organic Search
TXN-72-3,CUST-100072,2025-03-27,33.73,0,0,Organic Search
TXN-72-4,CUST-100072,2024-08-09,37.57,0,0,Organic Search
TXN-72-5,CUST-100072,2025-01-04,23.66,1,0,Organic Search
TXN-72-6,CUST-100072,2025-04-24,38.02,0,1,Organic Search
TXN-73-1,CUST-100073,2025-02-21,84.73,1,0,Email
TXN-73-2,CUST-100073,2025-05-13,135.45,0,0,Email
TXN-73-3,CUST-100073,2025-05-25,70.36,1,0,Email
TXN-73-4,CUST-100073,2025-04-10,103.4,0,0,Email
TXN-73-5,CUST-100073,2025-04-23,109.6,0,0,Email
TXN-73-6,CUST-100073,2025-08-07,88.52,1,0,Email
TXN-73-7,CUST-100073,2024-08-27,101.6,0,0,Email
TXN-73-8,CUST-100073,2025-04-06,66.86,0,0,Email
TXN-73-9,CUST-100073,2024-08-18,132.42,1,0,Email
TXN-73-10,CUST-100073,2024-11-08,109.27,1,0,Email
TXN-73-11,CUST-100073,2024-09-25,68.74,0,0,Email
TXN-73-12,CUST-100073,2025-03-27,80.36,1,0,Email
TXN-73-13,CUST-100073,2024-10-25,92.77,1,0,Email
TXN-73-14,CUST-100073,2025-02-06,86.1,0,0,Email
TXN-73-15,CUST-100073,2025-08-18,146.31,0,0,Email
TXN-74-1,CUST-100074,2024-02-05,44.61,0,1,Organic Search
TXN-74-2,CUST-100074,2024-03-03,46.52,0,0,Organic Search
TXN-74-3,CUST-100074,2024-02-27,33.54,0,0,Organic Search
TXN-74-4,CUST-100074,2024-02-12,41.89,0,0,Organic Search
TXN-75-1,CUST-100075,2025-02-05,31.81,1,1,Display
TXN-75-2,CUST-100075,2025-02-20,31.85,0,1,Display
TXN-76-1,CUST-100076,2025-06-14,27.75,0,0,Affiliate
TXN-76-2,CUST-100076,2025-08-22,47.25,1,0,Affiliate
TXN-76-3,CUST-100076,2024-11-17,52.64,0,0,Affiliate
TXN-77-1,CUST-100077,2024-08-01,28.58,1,0,Organic Search
TXN-77-2,CUST-100077,2024-09-20,22.1,1,1,Organic Search
TXN-77-3,CUST-100077,2024-12-05,19.44,1,0,Organic Search
TXN-77-4,CUST-100077,2024-10-02,12.3,1,0,Organic Search
TXN-77-5,CUST-100077,2024-10-08,23.44,1,0,Organic Search
TXN-78-1,CUST-100078,2024-11-14,19.24,1,0,Paid Search
TXN-78-2,CUST-100078,2026-04-15,14.87,1,0,Paid Search
TXN-78-3,CUST-100078,2025-09-14,22.08,1,0,Paid Search
TXN-78-4,CUST-100078,2025-07-22,16.32,1,0,Paid Search
TXN-78-5,CUST-100078,2024-11-08,16.35,1,0,Paid Search
TXN-79-1,CUST-100079,2024-12-18,38.52,1,0,Paid Search
TXN-79-2,CUST-100079,2025-01-22,36.44,1,1,Paid Search
TXN-79-3,CUST-100079,2025-04-01,13.87,1,0,Paid Search
TXN-79-4,CUST-100079,2025-09-13,30.54,0,1,Paid Search
TXN-79-5,CUST-100079,2025-03-06,34.41,0,1,Paid Search
TXN-79-6,CUST-100079,2025-10-23,47.39,1,0,Paid Search
TXN-79-7,CUST-100079,2025-01-23,40.18,0,0,Paid Search
TXN-80-1,CUST-100080,2024-08-11,39.88,0,0,Affiliate
TXN-80-2,CUST-100080,2024-08-16,72.44,0,0,Affiliate
TXN-80-3,CUST-100080,2024-08-28,38.39,0,0,Affiliate
TXN-81-1,CUST-100081,2025-07-29,29.21,0,0,Organic Search
TXN-81-2,CUST-100081,2024-12-31,45.52,0,0,Organic Search
TXN-81-3,CUST-100081,2026-01-15,38.43,0,0,Organic Search
TXN-81-4,CUST-100081,2026-04-17,38.85,0,0,Organic Search
TXN-81-5,CUST-100081,2026-07-23,42.03,0,0,Organic Search
TXN-81-6,CUST-100081,2026-08-10,40.12,1,0,Organic Search
TXN-81-7,CUST-100081,2026-08-06,22.64,1,0,Organic Search
TXN-81-8,CUST-100081,2026-07-19,47.05,0,0,Organic Search
TXN-81-9,CUST-100081,2025-07-05,66.1,0,0,Organic Search
TXN-81-10,CUST-100081,2025-03-23,50.31,0,0,Organic Search
TXN-81-11,CUST-100081,2025-09-13,30.42,0,0,Organic Search
TXN-81-12,CUST-100081,2026-09-22,40.07,0,0,Organic Search
TXN-81-13,CUST-100081,2025-10-10,44.33,0,0,Organic Search
TXN-82-1,CUST-100082,2025-03-25,24.33,0,1,Affiliate
TXN-83-1,CUST-100083,2024-11-18,63.05,1,0,Organic Search
TXN-83-2,CUST-100083,2024-10-06,48.58,1,0,Organic Search
TXN-83-3,CUST-100083,2024-09-17,48.12,1,0,Organic Search
TXN-83-4,CUST-100083,2024-08-22,47.65,1,0,Organic Search
TXN-84-1,CUST-100084,2024-03-26,78.39,0,0,Organic Search
TXN-84-2,CUST-100084,2024-10-09,39.99,0,1,Organic Search
TXN-84-3,CUST-100084,2024-06-02,65.35,1,0,Organic Search
TXN-84-4,CUST-100084,2024-06-16,31.85,1,1,Organic Search
TXN-84-5,CUST-100084,2024-06-30,77.3,1,0,Organic Search
TXN-84-6,CUST-100084,2025-01-16,97.69,1,0,Organic Search
TXN-84-7,CUST-100084,2024-08-07,40.54,0,0,Organic Search
TXN-84-8,CUST-100084,2025-01-02,81.2,0,0,Organic Search
TXN-84-9,CUST-100084,2024-07-22,88.54,1,0,Organic Search
TXN-84-10,CUST-100084,2024-04-29,69.95,1,0,Organic Search
TXN-85-1,CUST-100085,2025-09-19,74.64,1,0,Paid Search
TXN-85-2,CUST-100085,2024-10-21,46.46,1,0,Paid Search
TXN-85-3,CUST-100085,2025-08-20,55.41,1,1,Paid Search
TXN-85-4,CUST-100085,2025-09-13,45.17,1,0,Paid Search
TXN-85-5,CUST-100085,2025-11-12,73.5,1,0,Paid Search
TXN-85-6,CUST-100085,2025-04-16,58.06,0,0,Paid Search
TXN-85-7,CUST-100085,2025-07-14,52.08,1,0,Paid Search
TXN-85-8,CUST-100085,2024-12-10,47.49,1,1,Paid Search
TXN-85-9,CUST-100085,2025-05-30,58.57,1,0,Paid Search
TXN-85-10,CUST-100085,2025-03-25,64.27,1,0,Paid Search
TXN-86-1,CUST-100086,2024-06-17,94.13,0,0,Paid Search
TXN-86-2,CUST-100086,2024-02-08,89.0,0,1,Paid Search
TXN-86-3,CUST-100086,2024-04-03,98.21,0,0,Paid Search
TXN-86-4,CUST-100086,2024-03-16,113.32,0,0,Paid Search
TXN-86-5,CUST-100086,2024-10-05,113.77,0,0,Paid Search
TXN-86-6,CUST-100086,2024-08-25,104.88,0,1,Paid Search
TXN-86-7,CUST-100086,2024-11-10,91.26,1,1,Paid Search
TXN-87-1,CUST-100087,2024-10-15,59.38,1,1,Paid Search
TXN-88-1,CUST-100088,2025-07-06,98.78,0,0,Paid Search
TXN-88-2,CUST-100088,2024-04-15,127.13,0,0,Paid Search
TXN-88-3,CUST-100088,2025-05-29,85.45,0,0,Paid Search
TXN-88-4,CUST-100088,2025-05-08,66.41,0,0,Paid Search
TXN-88-5,CUST-100088,2025-06-13,70.65,0,0,Paid Search
TXN-88-6,CUST-100088,2025-04-15,131.1,0,0,Paid Search
TXN-88-7,CUST-100088,2025-03-31,99.72,0,0,Paid Search
TXN-88-8,CUST-100088,2024-04-13,110.5,0,0,Paid Search
TXN-88-9,CUST-100088,2024-08-11,135.12,1,0,Paid Search
TXN-88-10,CUST-100088,2025-01-18,123.28,0,0,Paid Search
TXN-88-11,CUST-100088,2024-03-05,124.09,0,0,Paid Search
TXN-88-12,CUST-100088,2024-05-07,66.88,0,0,Paid Search
TXN-88-13,CUST-100088,2025-05-22,139.83,0,0,Paid Search
TXN-88-14,CUST-100088,2025-08-20,87.79,1,0,Paid Search
TXN-89-1,CUST-100089,2025-04-08,88.86,1,0,Email
TXN-89-2,CUST-100089,2024-08-16,93.82,0,0,Email
TXN-89-3,CUST-100089,2024-05-06,99.29,0,0,Email
TXN-89-4,CUST-100089,2024-07-06,58.84,1,0,Email
TXN-89-5,CUST-100089,2024-09-22,91.66,0,0,Email
TXN-89-6,CUST-100089,2024-08-31,87.97,0,0,Email
TXN-89-7,CUST-100089,2024-07-22,103.07,0,0,Email
TXN-89-8,CUST-100089,2024-09-13,104.13,0,0,Email
TXN-89-9,CUST-100089,2025-05-17,111.01,0,0,Email
TXN-89-10,CUST-100089,2024-04-24,117.83,0,0,Email
TXN-90-1,CUST-100090,2024-07-17,29.9,1,0,Organic Search
TXN-90-2,CUST-100090,2024-08-02,46.36,0,0,Organic Search
TXN-90-3,CUST-100090,2024-07-13,42.47,1,0,Organic Search
TXN-90-4,CUST-100090,2024-05-24,84.75,0,0,Organic Search
TXN-90-5,CUST-100090,2024-07-04,52.74,1,1,Organic Search
TXN-90-6,CUST-100090,2024-07-14,62.78,1,0,Organic Search
TXN-90-7,CUST-100090,2024-09-18,63.85,0,0,Organic Search
TXN-90-8,CUST-100090,2024-08-04,42.4,1,1,Organic Search
TXN-91-1,CUST-100091,2026-03-20,86.86,1,0,Organic Search
TXN-91-2,CUST-100091,2026-03-16,108.72,0,0,Organic Search
TXN-91-3,CUST-100091,2024-11-19,76.83,0,0,Organic Search
TXN-91-4,CUST-100091,2025-01-15,72.37,0,0,Organic Search
TXN-91-5,CUST-100091,2025-04-25,110.32,0,0,Organic Search
TXN-91-6,CUST-100091,2025-10-27,101.74,1,0,Organic Search
TXN-91-7,CUST-100091,2025-12-16,81.59,1,0,Organic Search
TXN-91-8,CUST-100091,2024-11-01,92.44,0,0,Organic Search
TXN-91-9,CUST-100091,2025-09-14,89.27,1,0,Organic Search
TXN-91-10,CUST-100091,2026-03-14,73.03,0,0,Organic Search
TXN-91-11,CUST-100091,2026-02-13,111.92,1,0,Organic Search
TXN-91-12,CUST-100091,2024-07-09,108.54,0,1,Organic Search
TXN-91-13,CUST-100091,2024-07-12,109.14,1,1,Organic Search
TXN-91-14,CUST-100091,2025-01-28,75.32,1,0,Organic Search
TXN-92-1,CUST-100092,2024-02-14,71.78,0,0,Paid Social
TXN-92-2,CUST-100092,2024-04-03,107.04,1,0,Paid Social
TXN-92-3,CUST-100092,2024-02-05,91.42,0,1,Paid Social
TXN-92-4,CUST-100092,2024-04-20,89.66,0,1,Paid Social
TXN-92-5,CUST-100092,2024-02-16,79.74,0,0,Paid Social
TXN-92-6,CUST-100092,2024-06-08,60.92,1,1,Paid Social
TXN-92-7,CUST-100092,2024-04-17,106.16,0,0,Paid Social
TXN-92-8,CUST-100092,2024-02-13,77.26,1,0,Paid Social
TXN-92-9,CUST-100092,2024-05-26,102.17,1,0,Paid Social
TXN-93-1,CUST-100093,2024-12-22,39.6,1,0,Paid Search
TXN-93-2,CUST-100093,2025-03-22,41.48,1,0,Paid Search
TXN-93-3,CUST-100093,2025-02-24,45.32,0,0,Paid Search
TXN-94-1,CUST-100094,2025-03-17,91.91,0,0,Email
TXN-94-2,CUST-100094,2025-09-12,97.1,0,0,Email
TXN-94-3,CUST-100094,2025-06-20,50.0,1,0,Email
TXN-94-4,CUST-100094,2025-09-06,41.76,1,0,Email
TXN-94-5,CUST-100094,2025-07-23,70.4,0,0,Email
TXN-94-6,CUST-100094,2025-05-07,55.11,0,0,Email
TXN-94-7,CUST-100094,2025-01-13,97.21,0,0,Email
TXN-94-8,CUST-100094,2025-09-14,72.38,0,0,Email
TXN-94-9,CUST-100094,2025-03-10,86.81,0,0,Email
TXN-94-10,CUST-100094,2024-11-20,55.66,0,0,Email
TXN-95-1,CUST-100095,2024-12-01,44.92,0,0,Email
TXN-96-1,CUST-100096,2025-04-14,58.59,1,0,Direct
TXN-96-2,CUST-100096,2024-12-28,62.98,1,1,Direct
TXN-96-3,CUST-100096,2025-05-20,82.91,1,0,Direct
TXN-96-4,CUST-100096,2025-06-19,71.8,1,1,Direct
TXN-97-1,CUST-100097,2025-01-15,30.56,1,1,Paid Social
TXN-97-2,CUST-100097,2024-08-24,43.01,0,0,Paid Social
TXN-97-3,CUST-100097,2025-01-21,54.44,1,0,Paid Social
TXN-97-4,CUST-100097,2025-01-06,42.21,1,0,Paid Social
TXN-97-5,CUST-100097,2024-07-31,49.34,0,0,Paid Social
TXN-97-6,CUST-100097,2025-01-30,22.17,0,1,Paid Social
TXN-97-7,CUST-100097,2024-09-16,66.33,1,0,Paid Social
TXN-97-8,CUST-100097,2024-11-20,62.34,0,0,Paid Social
TXN-97-9,CUST-100097,2024-10-29,46.33,1,1,Paid Social
TXN-97-10,CUST-100097,2024-08-07,52.92,0,1,Paid Social
TXN-98-1,CUST-100098,2024-09-20,59.12,0,0,Paid Search
TXN-98-2,CUST-100098,2024-10-01,81.44,0,0,Paid Search
TXN-98-3,CUST-100098,2025-01-09,80.76,0,0,Paid Search
TXN-98-4,CUST-100098,2024-10-06,31.33,1,0,Paid Search
TXN-98-5,CUST-100098,2024-12-01,39.52,1,0,Paid Search
TXN-98-6,CUST-100098,2024-10-26,72.86,1,0,Paid Search
TXN-98-7,CUST-100098,2024-10-03,61.02,0,0,Paid Search
TXN-99-1,CUST-100099,2024-10-27,68.72,0,0,Referral
TXN-99-2,CUST-100099,2024-05-26,67.76,0,0,Referral
TXN-99-3,CUST-100099,2024-08-01,49.35,0,0,Referral
TXN-99-4,CUST-100099,2024-06-01,58.67,0,0,Referral
TXN-99-5,CUST-100099,2024-07-03,53.73,0,0,Referral
TXN-99-6,CUST-100099,2024-11-26,33.77,0,0,Referral
TXN-99-7,CUST-100099,2024-08-05,45.44,1,0,Referral
TXN-99-8,CUST-100099,2025-01-03,44.69,0,1,Referral
TXN-99-9,CUST-100099,2024-05-24,80.17,0,0,Referral
TXN-100-1,CUST-100100,2024-08-27,44.36,1,0,Organic Search
TXN-100-2,CUST-100100,2024-12-04,59.86,1,1,Organic Search
TXN-100-3,CUST-100100,2024-10-10,50.07,0,1,Organic Search
TXN-101-1,CUST-100101,2024-06-15,79.58,0,0,Display
TXN-101-2,CUST-100101,2024-10-20,67.67,1,0,Display
TXN-101-3,CUST-100101,2024-11-15,94.87,0,0,Display
TXN-101-4,CUST-100101,2024-06-21,70.84,0,0,Display
TXN-101-5,CUST-100101,2024-09-27,81.35,1,0,Display
TXN-101-6,CUST-100101,2024-11-28,84.04,0,0,Display
TXN-102-1,CUST-100102,2024-11-12,75.69,1,1,Direct
TXN-102-2,CUST-100102,2024-08-04,76.57,0,0,Direct
TXN-102-3,CUST-100102,2024-07-05,41.9,0,0,Direct
TXN-102-4,CUST-100102,2024-12-13,78.34,1,0,Direct
TXN-102-5,CUST-100102,2024-08-14,39.31,0,1,Direct
TXN-102-6,CUST-100102,2024-08-04,64.15,0,0,Direct
TXN-102-7,CUST-100102,2024-09-05,42.77,0,0,Direct
TXN-103-1,CUST-100103,2024-11-16,37.32,1,0,Organic Search
TXN-103-2,CUST-100103,2024-10-06,25.53,1,0,Organic Search
TXN-103-3,CUST-100103,2024-11-08,18.85,0,0,Organic Search
TXN-104-1,CUST-100104,2025-05-05,66.81,1,1,Organic Search
TXN-104-2,CUST-100104,2025-08-16,70.08,0,1,Organic Search
TXN-104-3,CUST-100104,2025-11-07,67.23,0,0,Organic Search
TXN-104-4,CUST-100104,2025-05-04,22.38,0,0,Organic Search
TXN-104-5,CUST-100104,2025-06-19,68.08,1,1,Organic Search
TXN-104-6,CUST-100104,2025-09-03,82.99,0,1,Organic Search
TXN-104-7,CUST-100104,2025-02-04,69.97,0,0,Organic Search
TXN-105-1,CUST-100105,2024-07-06,43.53,0,1,Paid Social
TXN-105-2,CUST-100105,2024-10-15,33.64,0,0,Paid Social
TXN-105-3,CUST-100105,2025-05-29,30.58,0,1,Paid Social
TXN-106-1,CUST-100106,2025-08-22,48.91,1,1,Organic Search
TXN-106-2,CUST-100106,2024-10-23,36.48,0,0,Organic Search
TXN-106-3,CUST-100106,2024-08-30,33.34,1,0,Organic Search
TXN-106-4,CUST-100106,2025-02-16,48.69,1,1,Organic Search
TXN-106-5,CUST-100106,2025-02-15,60.38,1,1,Organic Search
TXN-106-6,CUST-100106,2025-05-29,31.22,1,1,Organic Search
TXN-106-7,CUST-100106,2025-11-16,50.45,1,1,Organic Search
TXN-106-8,CUST-100106,2025-07-12,42.03,1,0,Organic Search
TXN-106-9,CUST-100106,2025-09-19,47.43,0,0,Organic Search
TXN-106-10,CUST-100106,2025-02-08,41.91,1,0,Organic Search
TXN-107-1,CUST-100107,2025-06-07,55.84,0,0,Organic Search
TXN-107-2,CUST-100107,2025-02-04,39.4,0,1,Organic Search
TXN-107-3,CUST-100107,2024-10-23,36.32,1,0,Organic Search
TXN-107-4,CUST-100107,2025-02-21,52.81,0,0,Organic Search
TXN-107-5,CUST-100107,2024-07-23,35.43,0,1,Organic Search
TXN-107-6,CUST-100107,2025-01-27,34.59,0,1,Organic Search
TXN-107-7,CUST-100107,2025-03-31,51.71,1,0,Organic Search
TXN-107-8,CUST-100107,2024-11-23,50.6,1,1,Organic Search
TXN-108-1,CUST-100108,2025-07-01,64.84,0,1,Direct
TXN-108-2,CUST-100108,2025-01-29,101.34,0,0,Direct
TXN-108-3,CUST-100108,2024-11-25,104.81,1,0,Direct
TXN-108-4,CUST-100108,2025-03-28,116.28,0,0,Direct
TXN-108-5,CUST-100108,2025-04-28,80.29,1,0,Direct
TXN-108-6,CUST-100108,2025-07-29,112.74,1,0,Direct
TXN-108-7,CUST-100108,2025-05-27,96.4,0,1,Direct
TXN-109-1,CUST-100109,2024-12-15,31.07,1,0,Organic Search
TXN-109-2,CUST-100109,2025-07-12,29.11,1,0,Organic Search
TXN-110-1,CUST-100110,2024-08-25,118.56,1,0,Paid Social
TXN-110-2,CUST-100110,2024-07-31,111.32,0,1,Paid Social
TXN-110-3,CUST-100110,2024-07-17,108.56,1,0,Paid Social
TXN-110-4,CUST-100110,2024-09-08,61.51,1,0,Paid Social
TXN-110-5,CUST-100110,2024-07-13,81.5,1,1,Paid Social
TXN-111-1,CUST-100111,2024-05-23,38.51,1,0,Organic Search
TXN-111-2,CUST-100111,2024-05-10,40.3,1,0,Organic Search
TXN-111-3,CUST-100111,2024-04-09,36.98,1,0,Organic Search
TXN-112-1,CUST-100112,2024-09-21,6.17,1,0,Email
TXN-112-2,CUST-100112,2024-09-18,15.92,0,0,Email
TXN-112-3,CUST-100112,2024-09-19,16.77,1,0,Email
TXN-112-4,CUST-100112,2024-09-20,13.63,0,0,Email
TXN-113-1,CUST-100113,2024-09-12,65.17,0,0,Paid Social
TXN-113-2,CUST-100113,2024-06-12,28.5,1,1,Paid Social
TXN-113-3,CUST-100113,2024-09-04,61.63,0,0,Paid Social
TXN-113-4,CUST-100113,2024-06-10,41.19,1,0,Paid Social
TXN-113-5,CUST-100113,2024-07-05,106.9,0,0,Paid Social
TXN-113-6,CUST-100113,2024-07-16,84.76,0,0,Paid Social
TXN-113-7,CUST-100113,2024-07-26,52.95,0,1,Paid Social
TXN-114-1,CUST-100114,2024-07-18,37.13,0,1,Paid Social
TXN-114-2,CUST-100114,2024-07-20,63.58,1,1,Paid Social
TXN-115-1,CUST-100115,2024-07-08,65.57,1,0,Paid Social
TXN-115-2,CUST-100115,2024-10-28,31.26,1,0,Paid Social
TXN-115-3,CUST-100115,2024-10-12,44.8,0,0,Paid Social
TXN-115-4,CUST-100115,2025-01-21,58.37,1,0,Paid Social
TXN-115-5,CUST-100115,2025-01-06,47.27,0,0,Paid Social
TXN-115-6,CUST-100115,2024-11-02,33.2,1,1,Paid Social
TXN-115-7,CUST-100115,2024-07-28,17.99,1,0,Paid Social
TXN-115-8,CUST-100115,2024-07-19,38.91,1,0,Paid Social
TXN-115-9,CUST-100115,2024-12-27,49.79,1,0,Paid Social
TXN-116-1,CUST-100116,2024-06-03,45.74,1,0,Organic Search
TXN-116-2,CUST-100116,2024-04-05,37.13,1,1,Organic Search
TXN-116-3,CUST-100116,2024-04-17,35.76,1,0,Organic Search
TXN-116-4,CUST-100116,2024-06-21,30.18,1,0,Organic Search
TXN-116-5,CUST-100116,2024-08-05,52.4,1,1,Organic Search
TXN-116-6,CUST-100116,2024-05-07,37.71,1,0,Organic Search
TXN-116-7,CUST-100116,2024-05-13,58.09,1,1,Organic Search
TXN-116-8,CUST-100116,2024-02-03,54.86,1,0,Organic Search
TXN-117-1,CUST-100117,2024-10-06,115.18,0,0,Paid Search
TXN-117-2,CUST-100117,2024-10-12,122.52,1,0,Paid Search
TXN-117-3,CUST-100117,2025-06-08,106.79,1,0,Paid Search
TXN-117-4,CUST-100117,2025-06-14,92.58,0,1,Paid Search
TXN-117-5,CUST-100117,2025-03-30,81.08,1,1,Paid Search
TXN-117-6,CUST-100117,2025-04-18,104.23,0,0,Paid Search
TXN-117-7,CUST-100117,2025-07-13,57.83,0,0,Paid Search
TXN-117-8,CUST-100117,2025-05-22,107.36,1,0,Paid Search
TXN-117-9,CUST-100117,2024-05-07,114.84,0,0,Paid Search
TXN-117-10,CUST-100117,2025-01-18,97.93,0,0,Paid Search
TXN-117-11,CUST-100117,2024-10-20,102.16,1,0,Paid Search
TXN-118-1,CUST-100118,2025-02-26,39.83,1,1,Organic Search
TXN-118-2,CUST-100118,2025-03-26,49.41,1,1,Organic Search
TXN-118-3,CUST-100118,2024-12-30,43.54,1,1,Organic Search
TXN-118-4,CUST-100118,2024-05-12,43.16,1,1,Organic Search
TXN-118-5,CUST-100118,2024-07-23,61.16,1,1,Organic Search
TXN-118-6,CUST-100118,2024-06-24,45.41,1,0,Organic Search
TXN-118-7,CUST-100118,2024-08-18,46.3,1,0,Organic Search
TXN-119-1,CUST-100119,2024-06-23,58.34,1,1,Organic Search
TXN-119-2,CUST-100119,2024-10-13,68.56,1,1,Organic Search
TXN-119-3,CUST-100119,2024-06-07,59.15,0,1,Organic Search
TXN-119-4,CUST-100119,2024-07-25,44.58,0,1,Organic Search
TXN-119-5,CUST-100119,2024-07-22,64.34,1,0,Organic Search
TXN-119-6,CUST-100119,2024-09-28,51.96,1,0,Organic Search
TXN-119-7,CUST-100119,2024-10-13,47.4,1,0,Organic Search
TXN-119-8,CUST-100119,2024-08-19,60.78,1,1,Organic Search
TXN-119-9,CUST-100119,2024-07-02,58.04,1,1,Organic Search
TXN-119-10,CUST-100119,2024-05-15,47.92,0,0,Organic Search
TXN-120-1,CUST-100120,2025-09-04,21.91,1,0,Organic Search
TXN-120-2,CUST-100120,2024-12-25,48.81,1,0,Organic Search
TXN-120-3,CUST-100120,2026-04-02,39.04,0,1,Organic Search
TXN-120-4,CUST-100120,2025-12-29,54.13,1,1,Organic Search
TXN-121-1,CUST-100121,2024-07-18,75.98,1,0,Organic Search
TXN-121-2,CUST-100121,2025-05-11,76.99,0,1,Organic Search
TXN-121-3,CUST-100121,2024-12-31,74.04,1,0,Organic Search
TXN-121-4,CUST-100121,2024-11-15,31.89,1,0,Organic Search
TXN-122-1,CUST-100122,2025-01-02,55.9,0,0,Organic Search
TXN-122-2,CUST-100122,2025-03-06,28.32,0,0,Organic Search
TXN-122-3,CUST-100122,2024-12-07,42.92,0,1,Organic Search
TXN-122-4,CUST-100122,2024-12-10,52.32,0,1,Organic Search
TXN-122-5,CUST-100122,2025-01-28,48.73,0,0,Organic Search
TXN-122-6,CUST-100122,2024-10-13,44.72,0,0,Organic Search
TXN-123-1,CUST-100123,2024-11-02,131.81,0,0,Organic Search
TXN-123-2,CUST-100123,2024-11-01,152.72,0,0,Organic Search
TXN-123-3,CUST-100123,2025-04-06,120.25,0,0,Organic Search
TXN-123-4,CUST-100123,2024-11-09,156.6,0,1,Organic Search
TXN-123-5,CUST-100123,2025-03-23,107.26,0,1,Organic Search
TXN-123-6,CUST-100123,2024-10-18,105.5,0,0,Organic Search
TXN-123-7,CUST-100123,2025-02-28,115.61,0,0,Organic Search
TXN-123-8,CUST-100123,2025-04-09,117.85,0,1,Organic Search
TXN-123-9,CUST-100123,2025-01-15,128.3,1,0,Organic Search
TXN-123-10,CUST-100123,2025-02-02,116.87,1,0,Organic Search
TXN-123-11,CUST-100123,2024-10-07,155.32,1,0,Organic Search
TXN-123-12,CUST-100123,2025-03-22,152.54,0,0,Organic Search
TXN-123-13,CUST-100123,2025-01-28,188.45,0,0,Organic Search
TXN-124-1,CUST-100124,2024-03-04,47.0,1,0,Organic Search
TXN-125-1,CUST-100125,2024-08-12,48.87,0,0,Email
TXN-125-2,CUST-100125,2024-06-17,46.21,0,0,Email
TXN-125-3,CUST-100125,2025-10-26,38.95,1,1,Email
